id_client,region,sexe,age,revenu_estime_gnf,anciennete_mois,type_abonnement,forfait_international,messagerie_vocale,recharge_mensuelle_moy_gnf,moyen_paiement,minutes_jour,minutes_nuit,minutes_internationales,donnees_mo,ratio_data_voix,nombre_sms,appels_service_client,pannes_signalees_30j,nombre_reclamations,retard_paiement_jours,retour_client,resiliation
CLI06683,Conakry,Femme,23,525021,23,Prépayé,Non,Non,46820,Orange Money,234,88,1,3649,11.3,20,0,0,0,0,Content de la couverture reseau dans ma zone.,Oui
CLI06684,Labé,Homme,46,696626,2,Prépayé,Non,Oui,59932,Espèces,165,130,2,1224,4.12,3,0,0,0,0,Tres satisfait du reseau et du service.,Oui
CLI06685,Mamou,Femme,38,1403657,5,Postpayé,Non,Oui,144304,Espèces,269,80,1,1815,5.19,13,1,0,1,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06686,Conakry,Homme,27,554277,13,Prépayé,Non,Oui,49140,Orange Money,136,107,4,2089,8.46,5,3,0,3,0,Très bon rapport qualité-prix pour les forfaits.,Oui
CLI06687,Conakry,Homme,29,456070,10,Prépayé,Oui,Oui,61420,Orange Money,68,92,16,2856,16.23,10,0,0,1,0,"Service client à améliorer, réseau correct.",Non
CLI06688,Conakry,Femme,34,643757,1,Prépayé,Non,Oui,61115,Espèces,91,72,2,1710,10.36,17,0,1,1,0,Service correct dans l'ensemble.,Non
CLI06689,Mamou,Homme,36,429624,12,Prépayé,Oui,Non,60904,Espèces,100,65,9,2331,13.4,0,1,0,2,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06690,N'Zérékoré,Homme,24,383669,7,Prépayé,Non,Non,65316,Orange Money,250,0,3,1658,6.55,15,7,0,7,0,Service correct dans l'ensemble.,Non
CLI06691,Conakry,Homme,31,684418,19,Prépayé,Non,Non,41823,Orange Money,95,179,1,1499,5.45,2,2,0,2,0,Quelques coupures mais globalement satisfait.,Non
CLI06692,Boké,Homme,37,611694,17,Prépayé,Non,Non,5996,Espèces,128,75,0,1636,8.06,16,2,0,2,0,Quelques coupures mais globalement satisfait.,Non
CLI06693,Conakry,Femme,44,486160,19,Prépayé,Oui,Oui,30245,Orange Money,258,28,1,2094,7.3,4,0,0,0,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI06694,Conakry,Femme,37,1387275,2,Postpayé,Non,Non,82003,Carte bancaire,104,11,2,528,4.51,1,0,0,0,0,Réseau parfois instable mais service client réactif.,Oui
CLI06695,Mamou,Homme,29,186371,7,Prépayé,Non,Non,66576,Orange Money,109,155,1,3429,12.94,13,0,0,0,0,"Service client à améliorer, réseau correct.",Non
CLI06696,Mamou,Homme,32,681207,2,Postpayé,Non,Non,171573,Orange Money,327,113,4,3594,8.09,21,0,0,1,1,"Fidèle client depuis plusieurs années, satisfait.",Oui
CLI06697,Faranah,Homme,19,656331,22,Prépayé,Non,Oui,50840,Espèces,55,91,2,2879,19.45,15,0,0,0,0,Service correct dans l'ensemble.,Non
CLI06698,Faranah,Homme,32,598707,4,Prépayé,Non,Oui,27271,Orange Money,210,110,2,2147,6.67,6,0,0,0,0,Quelques coupures mais globalement satisfait.,Non
CLI06699,Conakry,Homme,30,639645,2,Prépayé,Non,Non,51894,Orange Money,107,33,1,3408,24.17,15,3,2,5,0,"Service client à améliorer, réseau correct.",Oui
CLI06700,Faranah,Femme,29,938616,64,Postpayé,Non,Non,97145,Orange Money,290,74,2,3459,9.45,10,0,0,0,1,"Utilisation standard, pas de souci majeur.",Non
CLI06701,Boké,Homme,45,662406,19,Prépayé,Non,Oui,33597,Carte bancaire,188,55,9,3813,15.13,0,0,0,0,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06702,Labé,Homme,27,630736,7,Prépayé,Non,Non,60216,Espèces,269,128,1,3536,8.88,4,0,1,1,0,Content de la couverture reseau dans ma zone.,Non
CLI06703,Mamou,Homme,40,938008,19,Postpayé,Oui,Oui,147183,Espèces,276,116,0,2138,5.45,3,0,0,0,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06704,N'Zérékoré,Femme,33,667274,42,Postpayé,Non,Non,90063,Espèces,158,49,0,2989,14.44,6,2,1,4,1,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI06705,Kankan,Femme,29,455958,11,Prépayé,Non,Non,5000,Orange Money,160,48,1,971,4.65,0,2,2,4,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06706,Conakry,Femme,20,584657,70,Prépayé,Non,Oui,31618,Espèces,239,118,0,1514,4.24,1,1,1,2,0,"Service client à améliorer, réseau correct.",Non
CLI06707,Kindia,Homme,36,397980,9,Prépayé,Non,Oui,35804,Espèces,235,99,0,2566,7.68,0,2,0,2,0,Offres interessantes et service fiable.,Non
CLI06708,Kankan,Homme,30,394606,1,Prépayé,Non,Oui,35060,Espèces,160,56,0,994,4.6,1,0,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI06709,Mamou,Homme,22,734732,32,Prépayé,Non,Oui,33453,Espèces,151,79,1,3086,13.36,13,3,0,3,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI06710,Conakry,Homme,37,512521,15,Prépayé,Non,Oui,71780,Orange Money,161,55,1,2901,13.37,12,0,1,1,0,Content de la couverture reseau dans ma zone.,Non
CLI06711,Labé,Homme,30,468099,2,Prépayé,Non,Non,99185,Orange Money,347,154,1,50,0.1,23,1,0,3,0,Content de la couverture reseau dans ma zone.,Non
CLI06712,Conakry,Femme,32,593955,29,Prépayé,Non,Oui,61365,Espèces,93,75,0,1735,10.33,9,0,1,1,0,Quelques coupures mais globalement satisfait.,Non
CLI06713,Kankan,Homme,22,653703,6,Postpayé,Non,Non,148806,Orange Money,180,77,1,2121,8.22,15,0,0,0,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06714,Conakry,Femme,18,561833,13,Prépayé,Non,Oui,22880,Orange Money,284,135,0,2510,5.99,6,0,0,0,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06715,Kindia,Homme,42,369737,41,Prépayé,Non,Oui,30319,Orange Money,198,128,4,2724,8.25,7,3,0,3,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI06716,Kankan,Homme,47,569507,41,Prépayé,Non,Oui,37239,Espèces,89,112,3,3974,19.48,2,2,0,2,0,Service correct dans l'ensemble.,Non
CLI06717,Kankan,Homme,23,763932,21,Prépayé,Non,Non,87061,Virement bancaire,83,24,1,2158,19.98,2,0,0,0,0,Quelques coupures mais globalement satisfait.,Non
CLI06718,Conakry,Femme,44,964766,9,Postpayé,Oui,Oui,136678,Orange Money,158,120,11,4384,15.17,29,1,0,1,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06719,Conakry,Femme,35,150000,1,Prépayé,Non,Oui,44057,Virement bancaire,263,153,5,1981,4.71,6,0,0,1,0,Quelques coupures mais globalement satisfait.,Non
CLI06720,Faranah,Femme,35,559581,36,Prépayé,Non,Oui,49675,Carte bancaire,53,51,0,2948,28.35,16,0,0,0,0,Service correct dans l'ensemble.,Non
CLI06721,N'Zérékoré,Femme,43,363025,24,Prépayé,Non,Non,66230,Orange Money,263,137,1,2994,7.47,10,0,0,0,0,Service correct dans l'ensemble.,Non
CLI06722,Kindia,Femme,21,618074,12,Prépayé,Non,Non,37928,Orange Money,134,130,0,1645,6.23,6,1,3,4,0,Réseau parfois instable mais service client réactif.,Non
CLI06723,Kindia,Femme,49,806942,10,Prépayé,Non,Non,34875,Orange Money,128,54,2,2046,11.12,3,0,0,0,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06724,Kankan,Homme,39,319386,8,Prépayé,Non,Oui,55181,Orange Money,182,100,0,3472,12.31,9,0,1,2,0,Tres satisfait du reseau et du service.,Non
CLI06725,Labé,Homme,31,482311,4,Prépayé,Non,Non,60042,Orange Money,193,34,2,4770,20.83,1,1,0,1,0,Service correct dans l'ensemble.,Non
CLI06726,Conakry,Homme,48,1465113,34,Postpayé,Oui,Oui,117981,Orange Money,81,114,13,1472,7.08,12,1,1,2,0,Tres satisfait du reseau et du service.,Non
CLI06727,Conakry,Homme,29,768531,47,Postpayé,Oui,Oui,115649,Orange Money,197,60,6,3655,13.9,14,1,0,1,2,Offres interessantes et service fiable.,Non
CLI06728,Kankan,Femme,31,391971,26,Prépayé,Non,Oui,32350,Orange Money,56,133,0,942,4.98,12,2,0,2,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06729,Labé,Homme,46,768848,17,Prépayé,Non,Oui,41478,Orange Money,169,81,4,2156,8.49,4,3,0,4,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06730,Kindia,Femme,21,359753,2,Prépayé,Non,Non,50987,Orange Money,112,84,0,624,3.18,11,1,0,1,0,"Fidèle client depuis plusieurs années, satisfait.",Oui
CLI06731,Conakry,Femme,38,743043,19,Prépayé,Non,Oui,73463,Espèces,191,66,0,2658,10.34,13,0,0,0,0,"Service client à améliorer, réseau correct.",Non
CLI06732,Mamou,Femme,35,485207,38,Prépayé,Non,Oui,69724,Orange Money,198,121,1,3020,9.44,9,3,0,4,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06733,Faranah,Femme,18,320438,5,Prépayé,Non,Non,25976,Orange Money,218,70,1,1775,6.14,15,2,0,2,0,Réseau parfois instable mais service client réactif.,Oui
CLI06734,Kindia,Homme,40,315936,6,Prépayé,Non,Oui,52369,Orange Money,104,166,2,4592,16.88,16,4,0,4,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06735,Conakry,Homme,36,449398,28,Prépayé,Non,Oui,40893,Orange Money,183,0,2,3735,20.19,6,6,1,7,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06736,Labé,Femme,35,1011092,16,Postpayé,Oui,Oui,118254,Espèces,156,57,0,3098,14.54,18,1,0,1,1,"Service client à améliorer, réseau correct.",Non
CLI06737,Kankan,Homme,42,508724,16,Prépayé,Non,Oui,41543,Orange Money,232,174,0,1484,3.66,62,2,0,3,0,Offres interessantes et service fiable.,Non
CLI06738,Boké,Homme,25,479295,1,Prépayé,Oui,Oui,48883,Espèces,115,110,1,3505,15.51,0,0,0,0,0,Quelques coupures mais globalement satisfait.,Oui
CLI06739,Kindia,Femme,21,770330,14,Postpayé,Oui,Non,71264,Orange Money,143,100,7,1035,4.14,15,0,1,1,0,"Service client à améliorer, réseau correct.",Oui
CLI06740,Conakry,Homme,35,867751,8,Postpayé,Oui,Oui,159049,Virement bancaire,226,119,5,1079,3.08,7,0,0,1,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06741,Conakry,Homme,28,1039030,5,Postpayé,Oui,Oui,119131,Orange Money,250,124,15,2340,6.02,29,2,0,2,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06742,Kankan,Femme,32,335771,3,Prépayé,Oui,Oui,70613,Espèces,236,18,1,4341,17.02,25,1,0,1,0,Service correct dans l'ensemble.,Non
CLI06743,Kankan,Femme,43,490997,1,Prépayé,Oui,Oui,52704,Orange Money,134,61,12,3450,16.67,0,2,0,2,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI06744,Boké,Homme,31,857455,21,Postpayé,Oui,Oui,208240,Orange Money,106,133,0,1576,6.59,8,1,0,1,1,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06745,Boké,Femme,37,577951,5,Prépayé,Non,Oui,43315,Espèces,207,136,0,459,1.34,8,2,0,3,0,Service correct dans l'ensemble.,Non
CLI06746,Faranah,Femme,27,527635,19,Prépayé,Non,Oui,42124,Orange Money,28,90,1,3922,32.96,2,2,0,2,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06747,Kankan,Homme,24,968025,5,Postpayé,Non,Oui,114469,Orange Money,283,117,0,1990,4.97,6,1,1,2,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI06748,N'Zérékoré,Homme,21,954714,6,Postpayé,Oui,Non,158934,Virement bancaire,303,93,13,5040,12.32,7,4,0,4,1,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI06749,Mamou,Homme,33,567190,27,Postpayé,Oui,Non,206859,Orange Money,131,29,8,2233,13.29,1,0,0,0,0,"Service client à améliorer, réseau correct.",Non
CLI06750,Kankan,Homme,50,486886,52,Prépayé,Non,Oui,90078,Orange Money,266,128,1,1708,4.32,0,1,1,2,0,Problèmes récurrents de réseau dans mon quartier.,Oui
CLI06751,Kindia,Femme,21,945884,8,Postpayé,Non,Oui,140161,Orange Money,103,93,1,2451,12.44,6,0,0,0,0,"Utilisation standard, pas de souci majeur.",Non
CLI06752,Mamou,Femme,40,924006,12,Postpayé,Non,Oui,105938,Orange Money,103,129,0,576,2.48,12,1,1,2,1,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06753,Kankan,Homme,24,424025,13,Prépayé,Non,Oui,60859,Orange Money,104,49,4,2521,16.06,0,0,1,1,0,Quelques coupures mais globalement satisfait.,Non
CLI06754,Kindia,Femme,31,628554,18,Prépayé,Non,Oui,42664,Espèces,32,138,2,3351,19.48,9,1,0,1,0,"Utilisation standard, pas de souci majeur.",Non
CLI06755,Faranah,Homme,27,772393,15,Prépayé,Non,Non,42749,Orange Money,169,90,0,2038,7.87,2,1,0,1,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06756,Conakry,Homme,40,815313,11,Prépayé,Non,Non,33389,Espèces,115,35,0,1867,12.45,1,2,0,2,0,Réseau parfois instable mais service client réactif.,Non
CLI06757,Faranah,Femme,28,244206,1,Prépayé,Non,Oui,68060,Orange Money,52,174,0,3589,15.88,14,7,0,7,0,Quelques coupures mais globalement satisfait.,Oui
CLI06758,Boké,Homme,19,543417,6,Prépayé,Non,Non,57367,Orange Money,241,73,2,1981,6.27,3,7,0,7,0,Très bon rapport qualité-prix pour les forfaits.,Oui
CLI06759,Mamou,Homme,27,438445,29,Prépayé,Oui,Non,22312,Orange Money,213,13,9,1867,7.94,16,1,0,1,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06760,Boké,Femme,48,662431,1,Prépayé,Non,Oui,31907,Orange Money,113,56,1,4652,27.36,17,0,0,0,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06761,N'Zérékoré,Homme,29,698947,11,Prépayé,Non,Non,24859,Espèces,250,135,6,2133,5.46,24,0,1,1,0,Service correct dans l'ensemble.,Non
CLI06762,Conakry,Femme,33,1106761,1,Postpayé,Oui,Oui,155397,Virement bancaire,346,88,4,1175,2.68,3,2,0,2,1,Réseau parfois instable mais service client réactif.,Non
CLI06763,Kindia,Homme,34,647938,2,Prépayé,Oui,Oui,52787,Orange Money,216,24,1,2643,10.97,19,2,1,3,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06764,Kankan,Femme,31,348621,6,Prépayé,Non,Oui,27297,Virement bancaire,93,129,3,4507,20.03,0,4,0,4,0,Réseau parfois instable mais service client réactif.,Non
CLI06765,Conakry,Femme,34,583550,1,Prépayé,Non,Oui,46507,Espèces,99,25,2,3296,26.16,9,0,1,2,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06766,Kindia,Femme,23,716483,8,Postpayé,Oui,Oui,114952,Espèces,195,95,3,50,0.17,37,2,0,2,1,Offres interessantes et service fiable.,Oui
CLI06767,Boké,Femme,53,295418,14,Prépayé,Non,Oui,56225,Orange Money,174,89,3,2886,10.85,19,0,0,0,0,Réseau parfois instable mais service client réactif.,Non
CLI06768,Kindia,Homme,30,511388,3,Prépayé,Non,Oui,38530,Orange Money,72,89,5,1757,10.58,0,1,1,3,0,Tres satisfait du reseau et du service.,Oui
CLI06769,Conakry,Femme,33,473592,35,Prépayé,Non,Oui,64058,Espèces,205,54,0,1019,3.93,12,0,0,0,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06770,Conakry,Femme,52,1265808,39,Postpayé,Oui,Oui,79679,Espèces,154,70,10,1293,5.53,0,3,3,6,1,Quelques coupures mais globalement satisfait.,Non
CLI06771,Conakry,Homme,19,675597,57,Prépayé,Non,Non,72340,Orange Money,173,170,2,2460,7.13,5,4,2,6,0,Service correct dans l'ensemble.,Non
CLI06772,Conakry,Homme,38,753748,18,Prépayé,Non,Non,63086,Orange Money,145,158,3,2695,8.81,5,0,0,0,0,Service correct dans l'ensemble.,Non
CLI06773,Kankan,Femme,45,636611,67,Prépayé,Non,Oui,50911,Orange Money,117,63,4,3085,16.77,8,0,0,1,0,Service correct dans l'ensemble.,Non
CLI06774,Faranah,Homme,47,487134,23,Prépayé,Non,Oui,10962,Orange Money,186,0,0,2769,14.89,6,2,1,3,0,Service correct dans l'ensemble.,Non
CLI06775,Kankan,Homme,38,1114820,11,Postpayé,Non,Non,123278,Orange Money,220,91,0,3439,11.06,2,1,0,1,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06776,Kankan,Homme,26,262064,13,Prépayé,Non,Non,35510,Espèces,160,107,2,2369,8.81,19,0,0,0,0,Service correct dans l'ensemble.,Oui
CLI06777,Labé,Homme,31,553633,26,Prépayé,Non,Oui,6668,Orange Money,279,90,0,3127,8.47,5,4,0,5,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06778,Conakry,Femme,37,517665,6,Prépayé,Non,Oui,58508,Orange Money,170,42,4,3148,14.57,18,0,1,1,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06779,Labé,Femme,28,878912,4,Prépayé,Oui,Oui,52574,Espèces,92,79,24,3494,17.92,2,0,0,0,0,Réseau parfois instable mais service client réactif.,Non
CLI06780,Boké,Homme,32,402660,4,Prépayé,Non,Non,27266,Espèces,213,153,0,2822,7.71,6,0,0,0,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI06781,Labé,Femme,27,627605,5,Prépayé,Non,Non,49760,Orange Money,314,101,3,3141,7.51,18,0,0,0,0,Tres satisfait du reseau et du service.,Non
CLI06782,Kankan,Femme,19,592577,42,Prépayé,Oui,Oui,52596,Orange Money,290,70,2,3300,9.12,6,0,0,0,0,"Service client à améliorer, réseau correct.",Non
CLI06783,Conakry,Femme,29,1178275,45,Postpayé,Non,Non,63806,Espèces,178,63,4,3321,13.56,11,0,2,2,0,Content de la couverture reseau dans ma zone.,Non
CLI06784,Kindia,Homme,23,559406,8,Prépayé,Non,Non,81894,Espèces,220,121,0,4887,14.33,4,0,2,2,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06785,Mamou,Femme,25,363788,18,Prépayé,Non,Oui,62947,Espèces,137,121,0,2986,11.57,8,2,1,3,0,"Service client à améliorer, réseau correct.",Non
CLI06786,Kindia,Femme,27,762239,5,Prépayé,Non,Oui,63436,Orange Money,301,42,0,2719,7.93,16,0,1,1,0,"Service client à améliorer, réseau correct.",Oui
CLI06787,Boké,Femme,28,432786,17,Prépayé,Non,Oui,32531,Espèces,84,64,0,2892,19.54,13,2,1,3,0,Réseau parfois instable mais service client réactif.,Non
CLI06788,Conakry,Homme,23,487593,35,Prépayé,Non,Oui,37054,Espèces,261,0,0,2039,7.81,41,0,0,0,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06789,Kankan,Homme,35,509546,10,Prépayé,Non,Oui,38184,Espèces,117,65,1,1659,9.07,9,2,1,3,0,Service correct dans l'ensemble.,Non
CLI06790,Kindia,Homme,23,369189,10,Prépayé,Non,Oui,41428,Orange Money,243,44,0,2750,9.58,0,0,2,3,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06791,Faranah,Homme,24,683274,4,Prépayé,Non,Oui,38806,Orange Money,67,106,1,2572,14.78,3,7,0,8,0,Réseau parfois instable mais service client réactif.,Non
CLI06792,N'Zérékoré,Homme,26,211494,22,Prépayé,Non,Oui,27094,Orange Money,149,167,3,1574,4.93,6,0,0,0,0,Prix trop élevés par rapport à la concurrence.,Non
CLI06793,Kankan,Homme,22,996467,1,Postpayé,Non,Oui,118214,Carte bancaire,102,180,4,4423,15.47,8,0,0,0,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI06794,Conakry,Homme,24,1292176,27,Postpayé,Non,Oui,168530,Orange Money,222,101,2,1942,5.98,8,0,0,0,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06795,Kankan,Homme,24,367475,5,Prépayé,Non,Non,28605,Espèces,95,36,3,741,5.53,12,0,0,0,0,Problèmes récurrents de réseau dans mon quartier.,Non
CLI06796,Conakry,Femme,28,821459,12,Prépayé,Non,Oui,41584,Orange Money,291,76,2,1998,5.41,22,0,0,2,0,Content de la couverture reseau dans ma zone.,Non
CLI06797,Kankan,Homme,36,989040,33,Postpayé,Oui,Oui,67724,Orange Money,267,32,5,789,2.6,2,8,0,8,1,Offres interessantes et service fiable.,Oui
CLI06798,Conakry,Femme,19,770692,10,Postpayé,Oui,Oui,145725,Orange Money,0,95,11,50,0.47,6,2,0,2,0,"Fidèle client depuis plusieurs années, satisfait.",Oui
CLI06799,Kindia,Femme,23,564154,23,Prépayé,Non,Oui,56959,Espèces,193,6,0,2365,11.88,1,2,0,2,0,Offres interessantes et service fiable.,Oui
CLI06800,Kankan,Homme,21,627437,1,Prépayé,Non,Non,11753,Espèces,164,97,0,2605,9.98,6,0,0,1,0,Réseau parfois instable mais service client réactif.,Non
CLI06801,Labé,Homme,32,402703,12,Postpayé,Oui,Oui,98583,Carte bancaire,252,24,1,2703,9.76,38,0,0,0,0,Service correct dans l'ensemble.,Non
CLI06802,N'Zérékoré,Femme,20,693725,53,Prépayé,Non,Oui,67092,Espèces,89,105,4,2534,12.8,11,0,0,0,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06803,Faranah,Femme,31,568138,8,Prépayé,Non,Oui,34076,Orange Money,206,126,1,3335,10.02,5,3,1,4,0,"Service client à améliorer, réseau correct.",Non
CLI06804,Kindia,Homme,25,449226,4,Prépayé,Oui,Oui,63873,Orange Money,175,98,3,656,2.38,6,1,0,2,0,"Utilisation standard, pas de souci majeur.",Oui
CLI06805,N'Zérékoré,Femme,33,543475,10,Prépayé,Non,Non,21160,Espèces,156,157,2,1615,5.13,11,1,0,1,0,Tres satisfait du reseau et du service.,Oui
CLI06806,Faranah,Femme,27,781235,4,Postpayé,Oui,Non,96009,Espèces,154,73,12,643,2.69,2,1,0,1,0,Prix trop élevés par rapport à la concurrence.,Oui
CLI06807,Conakry,Homme,39,1044752,10,Postpayé,Non,Non,95182,Espèces,273,38,0,885,2.85,3,0,0,1,1,Quelques coupures mais globalement satisfait.,Non
CLI06808,Labé,Homme,32,598824,32,Prépayé,Non,Oui,64150,Orange Money,161,45,0,3371,16.36,19,1,1,2,0,"Utilisation standard, pas de souci majeur.",Non
CLI06809,Conakry,Femme,26,509312,3,Prépayé,Oui,Oui,60150,Orange Money,163,79,18,2183,8.4,3,2,1,3,0,Service correct dans l'ensemble.,Non
CLI06810,Conakry,Femme,22,815226,18,Prépayé,Non,Oui,63935,Orange Money,166,172,0,2754,8.15,1,0,0,1,0,Réseau parfois instable mais service client réactif.,Non
CLI06811,Mamou,Homme,32,536700,1,Prépayé,Non,Oui,34764,Orange Money,119,94,2,1576,7.33,11,0,2,3,0,"Service client à améliorer, réseau correct.",Oui
CLI06812,Kankan,Homme,18,644469,1,Prépayé,Non,Non,49278,Espèces,140,169,2,1799,5.78,2,0,2,2,0,Réseau parfois instable mais service client réactif.,Non
CLI06813,Faranah,Femme,37,763456,3,Postpayé,Oui,Oui,141049,Orange Money,228,104,55,765,1.98,2,1,0,1,0,Service correct dans l'ensemble.,Non
CLI06814,Conakry,Homme,21,946532,1,Postpayé,Oui,Oui,91998,Espèces,156,132,19,2576,8.39,2,2,0,2,0,"Pas d'autre choix dans ma zone, service moyen.",Non
CLI06815,Conakry,Femme,47,1021916,5,Prépayé,Non,Non,8446,Orange Money,237,54,0,1495,5.14,5,1,1,2,0,Offres interessantes et service fiable.,Non
CLI06816,Conakry,Femme,41,677682,35,Prépayé,Non,Non,12430,Orange Money,257,114,5,4840,12.87,9,0,1,2,0,"Fidèle client depuis plusieurs années, satisfait.",Non
CLI06817,Kankan,Homme,51,630078,29,Prépayé,Non,Oui,27970,Virement bancaire,330,85,0,3287,7.92,14,1,1,2,0,"Utilisation standard, pas de souci majeur.",Non
CLI06818,Kankan,Femme,28,449691,67,Prépayé,Non,Oui,26495,Orange Money,65,95,1,1428,8.87,13,6,0,7,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI06819,Conakry,Femme,36,730882,5,Prépayé,Non,Oui,76378,Orange Money,208,104,2,4664,14.85,6,0,1,1,0,Très bon rapport qualité-prix pour les forfaits.,Non
CLI06820,Labé,Femme,34,619243,10,Prépayé,Non,Oui,47678,Carte bancaire,122,5,5,2627,19.9,9,0,0,3,0,"Service client à améliorer, réseau correct.",Non
CLI06821,Conakry,Femme,23,589079,3,Prépayé,Non,Oui,32614,Orange Money,232,17,2,3997,15.92,7,0,1,1,0,"Pas d'autre choix dans ma zone, service moyen.",Oui
CLI06822,Conakry,Homme,25,932621,43,Prépayé,Non,Oui,30674,Espèces,273,165,0,3319,7.58,4,0,1,1,0,"Fidèle client depuis plusieurs années, satisfait.",Oui
